date,month,day,year,day_of_water_year,leap_year_index,period,normalized_30_d_trailing_sum_UKLNI,weight_for_30_d_trailing_sum_UKLNI,normalized_30_trailing_sum_precipitation,weight_for_30_d_trailing_sum_precip,normalized_trailing_sum_31_1095_d_precip_in,weight_for_tot_31_1095_d_trailing_sum_precip,normalized_average_swe,weight_for_normalized_weighted_avg_swe,three_mta_normalized_PDO_lag_0,three_mta_normalized_PDO_CN34_lag_0,climate_index_used,climate_index_lag_0,weight_for_climate_index,wetness_index_v20,normalized_wetness_index_v20,trailing_2_week_mean_nwi_v20,ukl_net_inflow_smoothed
2024-12-21,12,21,2024,82,1,6,0.2819557073787261,0.6893544110000001,0.3728803389747297,0.781095415,0.1894301972143156,0.789357994,0.688964030427016,0.202333131,0,0.0718746650527106,3 mta PDO,0,0.407014612,0.7745510236037512,0.2334071474114131,0.2865923209217257,3.0120402475442827
2024-12-22,12,22,2024,83,1,6,0.2827848680034666,0.6775867190000001,0.29857278839033974,0.784632402,0.21346655152482968,0.7976031179999999,0.667799735542143,0.2093965650000001,0,0.0718746650527106,3 mta PDO,0,0.408195374,0.7359777128352121,0.2161503600177839,0.2805315303358629,3.205592167643222
2024-12-23,12,23,2024,84,1,6,0.2827777136437073,0.6658190270000001,0.2682752364409681,0.788169389,0.23360212888145504,0.8058482419999999,0.687142249599405,0.21645999900000007,0,0.0718746650527106,3 mta PDO,0,0.409376136,0.7367117868927692,0.21129400471264925,0.27377102516328217,3.205661870068151
2024-12-24,12,24,2024,85,1,6,0.27851515955777684,0.6540513350000001,0.2970156255494471,0.791706376,0.23896019836885216,0.8140933659999999,0.674584847136649,0.22352343300000005,0,0.0718746650527106,3 mta PDO,0,0.410556898,0.7626338095575184,0.19112208443596912,0.2656018488125919,3.0433011846597484
2024-12-25,12,25,2024,86,1,6,0.26979043951223536,0.6422836430000001,0.37139178378327115,0.795243363,0.23599603191081095,0.8223384899999999,0.673830312997473,0.23058686700000003,0,0.0718746650527106,3 mta PDO,0,0.41173766,0.8180738787541119,0.20014653758914489,0.2580391425243449,4.049083650591678
2024-12-26,12,26,2024,87,1,6,0.26941476880435694,0.630515951,0.38974235025007326,0.79878035,0.22532708301518276,0.8305836139999999,0.680919630140239,0.237650301,0,0.0718746650527106,3 mta PDO,0,0.412918422,0.8301625781111652,0.2011352116069109,0.25049293467362416,4.193809561995995
2024-12-27,12,27,2024,88,1,6,0.265098473096699,0.6187482590000002,0.5016753053008766,0.8023173370000001,0.22700483343510447,0.838828738,0.725561948355519,0.244713735,0,0.0718746650527106,3 mta PDO,0,0.414099184,0.9345051659860273,0.2442178903350238,0.2472354598747021,4.916692564474724
2024-12-28,12,28,2024,89,1,6,0.2598291662924101,0.6069805670000001,0.5775503136704541,0.805854324,0.2150442176059561,0.847073862,0.875676262741134,0.2517771690000001,0,0.0718746650527106,3 mta PDO,0,0.415279946,1.0257662985799048,0.2885745528670163,0.24795166912674463,5.361879901892323
2024-12-29,12,29,2024,90,1,6,0.25799062237186376,0.5952128750000001,0.6648634459103803,0.809391311,0.21133054148576996,0.855318986,0.950490754987987,0.25884060300000006,0,0.0718746650527106,3 mta PDO,0,0.416460708,1.1184746608078322,0.3426162273558837,0.2528622611933781,6.650341425351922
2024-12-30,12,30,2024,91,1,6,0.27011085498326404,0.583445183,0.7085922119668964,0.812928298,0.2075344699896924,0.86356411,0.971636756793994,0.26590403700000004,0,0.0718746650527106,3 mta PDO,0,0.41764147,1.171210994066382,0.3732626809228933,0.25851625164466663,8.035027034321871
