name,date,ppt
SPR16,2025-03-30,0.014905511863588348
SPR42,2025-03-15,0.3225157580037755
SPR42,2025-03-16,0.2779133864275114
SPR42,2025-03-17,0.6600078823059563
SPR42,2025-03-18,0.16548817551980807
SPR42,2025-03-19,0
SPR42,2025-03-20,0.12144487673842062
SPR42,2025-03-21,0.07593700735587774
SPR42,2025-03-22,0.13224802617951642
SPR42,2025-03-23,0.05094487836041789
SPR42,2025-03-24,0
SPR42,2025-03-25,0
SPR42,2025-03-26,0
SPR42,2025-03-27,0
SPR42,2025-03-28,0.009275590340922199
SPR42,2025-03-29,0.18203149630328802
SPR42,2025-03-30,0
SPR66,2025-03-15,0.29839763491172494
SPR66,2025-03-16,0.25949605806606024
SPR66,2025-03-17,0.5769094331996648
SPR66,2025-03-18,0.1512480251432404
SPR66,2025-03-19,0
SPR66,2025-03-20,0.11033857901265302
SPR66,2025-03-21,0.06713385657062682
SPR66,2025-03-22,0.11761810835890883
SPR66,2025-03-23,0.04038582636615423
SPR66,2025-03-24,0
SPR66,2025-03-25,0
SPR66,2025-03-26,0
SPR66,2025-03-27,0
SPR66,2025-03-28,0.0217440935570424
SPR66,2025-03-29,0.17328739166259766
SPR66,2025-03-30,0.014192912522263415
SPR91,2025-03-15,0.432870068888026
SPR91,2025-03-16,0.3503818962517686
SPR91,2025-03-17,0.7277795085756797
SPR91,2025-03-18,0.16511810107493965
SPR91,2025-03-19,0
SPR91,2025-03-20,0.12003937105494222
SPR91,2025-03-21,0.04744094187819113
SPR91,2025-03-22,0.08727164719048448
SPR91,2025-03-23,0.022476376510980563
SPR91,2025-03-24,0
SPR91,2025-03-25,0
SPR91,2025-03-26,0
SPR91,2025-03-27,0
SPR91,2025-03-28,0.08602755276236948
SPR91,2025-03-29,0.10828345779358872
SPR91,2025-03-30,0
SPR113,2025-03-15,0.4192873812097264
SPR113,2025-03-16,0.350999982338252
SPR113,2025-03-17,0.7207873487097072
SPR113,2025-03-18,0.18357085430715966
SPR113,2025-03-19,0.021570864624864475
SPR113,2025-03-20,0.11844487640801378
SPR113,2025-03-21,0.08596850192452979
SPR113,2025-03-22,0.12773621739364985
SPR113,2025-03-23,0.08840550587871883
SPR113,2025-03-24,0
SPR113,2025-03-25,0
SPR113,2025-03-26,0
SPR113,2025-03-27,0
SPR113,2025-03-28,0.08797637120945248
SPR113,2025-03-29,0.09582677225428304
SPR113,2025-03-30,0.001232283497889211
SPR145,2025-03-15,0.09870866152245229
SPR145,2025-03-16,0.09393700464503972
SPR145,2025-03-17,0.27501967948252765
SPR145,2025-03-18,0.07373622083288478
SPR145,2025-03-19,0
SPR145,2025-03-20,0.047633859116261404
SPR145,2025-03-21,0.02084645699328325
SPR145,2025-03-22,0.056838580942529394
SPR145,2025-03-23,1.9685038930083824e-4
SPR145,2025-03-24,0
SPR145,2025-03-25,0
SPR145,2025-03-26,0
SPR145,2025-03-27,0
SPR145,2025-03-28,0.019885827237226834
SPR145,2025-03-29,0.10827952482568937
SPR145,2025-03-30,0.016303149264628492
SPR160,2025-03-15,0.5930472171212745
SPR160,2025-03-16,0.4729921235812931
SPR160,2025-03-17,1.0824999471349042
SPR160,2025-03-18,0.30369683513491175
SPR160,2025-03-19,0.10418897538673222
SPR160,2025-03-20,0.15668109645993691
SPR160,2025-03-21,0.11011023221053477
SPR160,2025-03-22,0.24204329242856484
SPR160,2025-03-23,0.20500393364373157
SPR160,2025-03-24,0
SPR160,2025-03-25,0
SPR160,2025-03-26,0
SPR160,2025-03-27,0
SPR160,2025-03-28,0.10041338252270317
SPR160,2025-03-29,0.10259054777190442
SPR160,2025-03-30,0
SPR185,2025-03-15,0.109685039895726
SPR185,2025-03-16,0.08702755913021058
SPR185,2025-03-17,0.2923503823167696
SPR185,2025-03-18,0.0243740147493017
SPR185,2025-03-19,0
SPR185,2025-03-20,0.03974015787830503
SPR185,2025-03-21,6.062992093131299e-4
SPR185,2025-03-22,0.0017007872990266546
SPR185,2025-03-23,0
SPR185,2025-03-24,0
SPR185,2025-03-25,0
SPR185,2025-03-26,0
SPR185,2025-03-27,0
SPR185,2025-03-28,0.030543306681114858
SPR185,2025-03-29,0.04662204445816401
SPR185,2025-03-30,0
SPR216,2025-03-15,0.043527559032590375
SPR216,2025-03-16,0.0984251968503937
SPR216,2025-03-17,0.41436612136720674
SPR216,2025-03-18,0.14514566406490298
SPR216,2025-03-19,0
SPR216,2025-03-20,0.019314960231931192
SPR216,2025-03-21,0.07224409129675918
SPR216,2025-03-22,0.05514960589371329
SPR216,2025-03-23,0
SPR216,2025-03-24,0
SPR216,2025-03-25,0
SPR216,2025-03-26,0
SPR216,2025-03-27,0
SPR216,2025-03-28,0
SPR216,2025-03-29,0.08602755276236948
SPR216,2025-03-30,0.1141102295222245
SPR245,2025-03-15,0.11334645466541682
SPR245,2025-03-16,0.11303543105838806
