date,name,ppt,tmean,tmax
2023-04-27,SPR16,0.00573622018802823,NA,NA
2023-04-27,SPR42,0,NA,NA
2023-04-27,SPR66,0,NA,NA
2023-04-27,SPR91,0,NA,NA
2023-04-27,SPR113,1.6141732362663652e-4,NA,NA
2023-04-27,SPR145,0,NA,NA
2023-04-27,SPR160,0.05587007586411604,NA,NA
2023-04-27,SPR185,0,NA,NA
2023-04-27,SPR216,0,NA,NA
2023-04-27,SPR245,0,NA,NA
2023-04-28,UKL8,0,NA,NA
2023-04-28,UKL19,0,NA,NA
2023-04-28,UKL30,0,NA,NA
2023-04-28,UKL41,0,NA,NA
2023-04-28,UKL52,0,NA,NA
2023-04-28,UKL63,0,NA,NA
2023-04-28,UKL76,0,NA,NA
2023-04-28,UKL85,0,NA,NA
2023-04-28,UKL96,0,NA,NA
2023-04-28,UKL107,0,NA,NA
2023-04-28,WIL18,0,NA,NA
2023-04-28,WIL40,0,NA,NA
2023-04-28,WIL62,0,NA,NA
2023-04-28,WIL84,0,NA,NA
2023-04-28,WIL106,0,NA,NA
2023-04-28,WIL128,0,NA,NA
2023-04-28,WIL150,0,NA,NA
2023-04-28,WIL172,0,NA,NA
2023-04-28,WIL194,0,NA,NA
2023-04-28,WIL216,0,NA,NA
2023-04-28,SPR16,0,NA,NA
2023-04-28,SPR42,0,NA,NA
2023-04-28,SPR66,0,NA,NA
2023-04-28,SPR91,0,NA,NA
2023-04-28,SPR113,0,NA,NA
2023-04-28,SPR145,0,NA,NA
2023-04-28,SPR160,0,NA,NA
2023-04-28,SPR185,0,NA,NA
2023-04-28,SPR216,0,NA,NA
2023-04-28,SPR245,0,NA,NA
2023-04-29,UKL8,0,NA,NA
2023-04-29,UKL19,0,NA,NA
2023-04-29,UKL30,0,NA,NA
2023-04-29,UKL41,0,NA,NA
2023-04-29,UKL52,0,NA,NA
2023-04-29,UKL63,0,NA,NA
2023-04-29,UKL76,0,NA,NA
2023-04-29,UKL85,0,NA,NA
2023-04-29,UKL96,0,NA,NA
2023-04-29,UKL107,0,NA,NA
2023-04-29,WIL18,0,NA,NA
2023-04-29,WIL40,0,NA,NA
2023-04-29,WIL62,0,NA,NA
2023-04-29,WIL84,0,NA,NA
2023-04-29,WIL106,0,NA,NA
2023-04-29,WIL128,0,NA,NA
2023-04-29,WIL150,0,NA,NA
2023-04-29,WIL172,0,NA,NA
2023-04-29,WIL194,0,NA,NA
2023-04-29,WIL216,0,NA,NA
2023-04-29,SPR16,0,NA,NA
2023-04-29,SPR42,0,NA,NA
2023-04-29,SPR66,0,NA,NA
2023-04-29,SPR91,0,NA,NA
2023-04-29,SPR113,0,NA,NA
2023-04-29,SPR145,0,NA,NA
2023-04-29,SPR160,0,NA,NA
2023-04-29,SPR185,0,NA,NA
2023-04-29,SPR216,0,NA,NA
2023-04-29,SPR245,0,NA,NA
2023-04-30,UKL8,0,NA,NA
2023-04-30,UKL19,0,NA,NA
2023-04-30,UKL30,0,NA,NA
2023-04-30,UKL41,0,NA,NA
2023-04-30,UKL52,0,NA,NA
2023-04-30,UKL63,0,NA,NA
2023-04-30,UKL76,0,NA,NA
2023-04-30,UKL85,0,NA,NA
2023-04-30,UKL96,0,NA,NA
2023-04-30,UKL107,0,NA,NA
2023-04-30,WIL18,0,NA,NA
2023-04-30,WIL40,0,NA,NA
2023-04-30,WIL62,0,NA,NA
2023-04-30,WIL84,0,NA,NA
2023-04-30,WIL106,0,NA,NA
2023-04-30,WIL128,0,NA,NA
2023-04-30,WIL150,0,NA,NA
2023-04-30,WIL172,0,NA,NA
2023-04-30,WIL194,0,NA,NA
2023-04-30,WIL216,0,NA,NA
2023-04-30,SPR16,0,NA,NA
2023-04-30,SPR42,0.01739763720767704,NA,NA
2023-04-30,SPR66,0.01153543239503395,NA,NA
2023-04-30,SPR91,0,NA,NA
2023-04-30,SPR113,0,NA,NA
2023-04-30,SPR145,0,NA,NA
2023-04-30,SPR160,0,NA,NA
2023-04-30,SPR185,0,NA,NA
2023-04-30,SPR216,0,NA,NA
2023-04-30,SPR245,0,NA,NA
2023-05-01,UKL8,0,NA,NA
2023-05-01,UKL19,0,NA,NA
2023-05-01,UKL30,0,NA,NA
2023-05-01,UKL41,0,NA,NA
2023-05-01,UKL52,0,NA,NA
2023-05-01,UKL63,0,NA,NA
2023-05-01,UKL76,0,NA,NA
2023-05-01,UKL85,0,NA,NA
2023-05-01,UKL96,0,NA,NA
2023-05-01,UKL107,0,NA,NA
2023-05-01,WIL18,0,NA,NA
2023-05-01,WIL40,0,NA,NA
2023-05-01,WIL62,0,NA,NA
2023-05-01,WIL84,0,NA,NA
2023-05-01,WIL106,0,NA,NA
2023-05-01,WIL128,0,NA,NA
2023-05-01,WIL150,0,NA,NA
2023-05-01,WIL172,0,NA,NA
2023-05-01,WIL194,0,NA,NA
2023-05-01,WIL216,0,NA,NA
2023-05-01,SPR16,0,NA,NA
2023-05-01,SPR42,0,NA,NA
2023-05-01,SPR66,0,NA,NA
2023-05-01,SPR91,0,NA,NA
2023-05-01,SPR113,0,NA,NA
2023-05-01,SPR145,0,NA,NA
2023-05-01,SPR160,0,NA,NA
2023-05-01,SPR185,0,NA,NA
2023-05-01,SPR216,0,NA,NA
2023-05-01,SPR245,0,NA,NA
2023-05-02,UKL8,0.10629133915337992,NA,NA
2023-05-02,UKL19,0.090216529650951,NA,NA
2023-05-02,UKL30,0.15872046703428735,NA,NA
2023-05-02,UKL41,0.04191338546632782,NA,NA
2023-05-02,UKL52,0.09549212268018348,NA,NA
2023-05-02,UKL63,0.03310629936653798,NA,NA
2023-05-02,UKL76,0.04257086693771243,NA,NA
2023-05-02,UKL85,0.03550787375667903,NA,NA
2023-05-02,UKL96,0.06287794882856955,NA,NA
2023-05-02,UKL107,0.09143306514409584,NA,NA
2023-05-02,WIL18,0.12997637583514837,NA,NA
2023-05-02,WIL40,0.1797165269926777,NA,NA
2023-05-02,WIL62,0.15181102151945822,NA,NA
2023-05-02,WIL84,0.16596850447767364,NA,NA
2023-05-02,WIL106,0.1673937031603235,NA,NA
2023-05-02,WIL128,0.10578740300156,NA,NA
2023-05-02,WIL150,0.18193306885366367,NA,NA
2023-05-02,WIL172,0.1817165397283599,NA,NA
2023-05-02,WIL194,0.12268897116653564,NA,NA
2023-05-02,WIL216,0.16064961125531535,NA,NA
2023-05-02,SPR16,0.111468504732988,NA,NA
2023-05-02,SPR42,0.10681495891781304,NA,NA
2023-05-02,SPR66,0.10785826547877995,NA,NA
2023-05-02,SPR91,0.11323227657107857,NA,NA
2023-05-02,SPR113,0.12558661107941876,NA,NA
2023-05-02,SPR145,0.10318897840544934,NA,NA
2023-05-02,SPR160,0.10579526893735872,NA,NA
2023-05-02,SPR185,0.12081102123410684,NA,NA
2023-05-02,SPR216,0.10427558515954206,NA,NA
2023-05-02,SPR245,0.14300000010512945,NA,NA
2023-05-03,UKL8,0.1794921131584588,NA,NA
2023-05-03,UKL19,0.2651023489283765,NA,NA
2023-05-03,UKL30,0.18712597569142744,NA,NA
2023-05-03,UKL41,0.28637007465512737,NA,NA
2023-05-03,UKL52,0.2792283305971641,NA,NA
2023-05-03,UKL63,0.3592125825055941,NA,NA
2023-05-03,UKL76,0.36883857306532974,NA,NA
2023-05-03,UKL85,0.3223425196850394,NA,NA
2023-05-03,UKL96,0.3665944722693736,NA,NA
2023-05-03,UKL107,0.3296023466455655,NA,NA
2023-05-03,WIL18,0,NA,NA
2023-05-03,WIL40,0.02654724233732449,NA,NA
2023-05-03,WIL62,0.01792125931874973,NA,NA
2023-05-03,WIL84,0.06840157227253352,NA,NA
2023-05-03,WIL106,0.04733070613831047,NA,NA
2023-05-03,WIL128,0.01099212549802825,NA,NA
2023-05-03,WIL150,0.0203582667928981,NA,NA
2023-05-03,WIL172,0.08905905438220407,NA,NA
2023-05-03,WIL194,0.02209842439711563,NA,NA
2023-05-03,WIL216,0.2587401585316095,NA,NA
2023-05-03,SPR16,0.06608661234848143,NA,NA
2023-05-03,SPR42,0.06438582431612991,NA,NA
2023-05-03,SPR66,0.07737795198996236,NA,NA
2023-05-03,SPR91,0.07848425174322654,NA,NA
2023-05-03,SPR113,0.13500787141754872,NA,NA
2023-05-03,SPR145,0.11290944467379352,NA,NA
2023-05-03,SPR160,0.1932204614474079,NA,NA
2023-05-03,SPR185,0.11489369737820364,NA,NA
2023-05-03,SPR216,0.1482637754575474,NA,NA
2023-05-03,SPR245,0.14202755267225853,NA,NA
2023-05-04,UKL8,4.094488200122916e-4,NA,NA
2023-05-04,UKL19,0,NA,NA
2023-05-04,UKL30,0.00737007854022379,NA,NA
2023-05-04,UKL41,0,NA,NA
2023-05-04,UKL52,0.01401574710222679,NA,NA
2023-05-04,UKL63,0,NA,NA
2023-05-04,UKL76,0,NA,NA
2023-05-04,UKL85,0,NA,NA
2023-05-04,UKL96,0.01371653530541367,NA,NA
2023-05-04,UKL107,4.8031495136069505e-4,NA,NA
2023-05-04,WIL18,3.93700760268555e-5,NA,NA
2023-05-04,WIL40,0.01986220361679558,NA,NA
2023-05-04,WIL62,0.01614566863052488,NA,NA
2023-05-04,WIL84,0.02120866080907386,NA,NA
2023-05-04,WIL106,0.01067322774196234,NA,NA
2023-05-04,WIL128,0.02420866113948071,NA,NA
2023-05-04,WIL150,0.00170866130139884,NA,NA
2023-05-04,WIL172,0,NA,NA
2023-05-04,WIL194,0,NA,NA
2023-05-04,WIL216,0.01800393612366023,NA,NA
2023-05-04,SPR16,1.1023621654181968e-4,NA,NA
2023-05-04,SPR42,0.02733070784666407,NA,NA
2023-05-04,SPR66,0.02267716437812865,NA,NA
2023-05-04,SPR91,0,NA,NA
2023-05-04,SPR113,6.141732116853158e-4,NA,NA
2023-05-04,SPR145,0.00628740123407108,NA,NA
2023-05-04,SPR160,6.850393796999624e-4,NA,NA
2023-05-04,SPR185,0.01292125915917824,NA,NA
2023-05-04,SPR216,0,NA,NA
2023-05-04,SPR245,1.1811023037220668e-5,NA,NA
2023-05-05,UKL8,0.00781496033424467,NA,NA
2023-05-05,UKL19,0,NA,NA
2023-05-05,UKL30,0.05132677048210084,NA,NA
2023-05-05,UKL41,0,NA,NA
2023-05-05,UKL52,0.03638188904664648,NA,NA
2023-05-05,UKL63,0,NA,NA
2023-05-05,UKL76,0,NA,NA
2023-05-05,UKL85,0,NA,NA
2023-05-05,UKL96,0.03295275404697328,NA,NA
2023-05-05,UKL107,0.16106299527986784,NA,NA
2023-05-05,WIL18,0.22006299552016373,NA,NA
2023-05-05,WIL40,0.18888188159371924,NA,NA
2023-05-05,WIL62,0.17352361378707287,NA,NA
2023-05-05,WIL84,0.09340550955824964,NA,NA
2023-05-05,WIL106,0.12078346229913668,NA,NA
2023-05-05,WIL128,0.12066928420479844,NA,NA
2023-05-05,WIL150,0.1440984245360367,NA,NA
2023-05-05,WIL172,0.09766928792938472,NA,NA
2023-05-05,WIL194,0.1277795269733339,NA,NA
2023-05-05,WIL216,0.04580708469931535,NA,NA
2023-05-05,SPR16,0.171000000060074,NA,NA
2023-05-05,SPR42,0.22472047430323805,NA,NA
2023-05-05,SPR66,0.2292755832822304,NA,NA
2023-05-05,SPR91,0.14259842437083328,NA,NA
2023-05-05,SPR113,0.1069606289150208,NA,NA
2023-05-05,SPR145,0.15147637194535865,NA,NA
2023-05-05,SPR160,0.04913385928146482,NA,NA
2023-05-05,SPR185,0.118185037703026,NA,NA
2023-05-05,SPR216,0.2550078752472645,NA,NA
2023-05-05,SPR245,0.3361495836513249,NA,NA
2023-05-06,UKL8,0.3439133936964621,NA,NA
2023-05-06,UKL19,0.3257047097513995,NA,NA
2023-05-06,UKL30,0.34890156092606195,NA,NA
2023-05-06,UKL41,0.4543622084489958,NA,NA
2023-05-06,UKL52,0.3603858271921714,NA,NA
2023-05-06,UKL63,0.5745275377288578,NA,NA
2023-05-06,UKL76,0.5829606093759612,NA,NA
2023-05-06,UKL85,0.6168385753481407,NA,NA
2023-05-06,UKL96,0.4471141710056095,NA,NA
2023-05-06,UKL107,0.26292125071127587,NA,NA
2023-05-06,WIL18,0.1430905522323969,NA,NA
2023-05-06,WIL40,0.20142913803340884,NA,NA
2023-05-06,WIL62,0.17545275800810087,NA,NA
2023-05-06,WIL84,0.2997362144350067,NA,NA
2023-05-06,WIL106,0.25514959350345645,NA,NA
2023-05-06,WIL128,0.1620866182282215,NA,NA
2023-05-06,WIL150,0.21727163960614543,NA,NA
2023-05-06,WIL172,0.32978737448144146,NA,NA
2023-05-06,WIL194,0.19334250547754483,NA,NA
2023-05-06,WIL216,0.311066916608435,NA,NA
2023-05-06,SPR16,0.170688967066487,NA,NA
2023-05-06,SPR42,0.2473543197151244,NA,NA
2023-05-06,SPR66,0.23424409505889177,NA,NA
2023-05-06,SPR91,0.2709488042696255,NA,NA
2023-05-06,SPR113,0.3120078627518782,NA,NA
2023-05-06,SPR145,0.1691771679975855,NA,NA
2023-05-06,SPR160,0.35738580808864806,NA,NA
2023-05-06,SPR185,0.18194881949837757,NA,NA
2023-05-06,SPR216,0.1451181051299328,NA,NA
2023-05-06,SPR245,0.28396062024935026,NA,NA
2023-05-07,UKL8,0.23232675912812,NA,NA
2023-05-07,UKL19,0.27207873937651866,NA,NA
2023-05-07,UKL30,0.19391731953057717,NA,NA
2023-05-07,UKL41,0.22739369099534404,NA,NA
2023-05-07,UKL52,0.2042007821751392,NA,NA
2023-05-07,UKL63,0.1424291284065547,NA,NA
2023-05-07,UKL76,0.12392913262675127,NA,NA
2023-05-07,UKL85,0.14303542497589833,NA,NA
2023-05-07,UKL96,0.1868267697612132,NA,NA
2023-05-07,UKL107,0.224303147924228,NA,NA
2023-05-07,WIL18,0.3772598176490603,NA,NA
2023-05-07,WIL40,0.3753346345556064,NA,NA
2023-05-07,WIL62,0.3854330693642925,NA,NA
2023-05-07,WIL84,0.3073740005493164,NA,NA
2023-05-07,WIL106,0.353381877809059,NA,NA
2023-05-07,WIL128,0.4445511525071512,NA,NA
2023-05-07,WIL150,0.3604487922247939,NA,NA
2023-05-07,WIL172,0.23826377598319468,NA,NA
2023-05-07,WIL194,0.3604370027076541,NA,NA
2023-05-07,WIL216,0.2356614090326264,NA,NA
2023-05-07,SPR16,0.2403031371709869,NA,NA
2023-05-07,SPR42,0.21802361555925504,NA,NA
2023-05-07,SPR66,0.23493701078760343,NA,NA
2023-05-07,SPR91,0.3377007687185693,NA,NA
2023-05-07,SPR113,0.31933071106437627,NA,NA
2023-05-07,SPR145,0.24718110016950473,NA,NA
2023-05-07,SPR160,0.31336613527433144,NA,NA
2023-05-07,SPR185,0.3263818936085138,NA,NA
2023-05-07,SPR216,0.19528740034328673,NA,NA
2023-05-07,SPR245,0.19272045826348733,NA,NA
2023-05-08,UKL8,0.12758661442854274,NA,NA
2023-05-08,UKL19,0.09681101859085205,NA,NA
2023-05-08,UKL30,0.11632282902875284,NA,NA
2023-05-08,UKL41,0.07825196727992982,NA,NA
2023-05-08,UKL52,0.09675196775301236,NA,NA
2023-05-08,UKL63,0.093129920208548,NA,NA
2023-05-08,UKL76,0.09891338235749972,NA,NA
2023-05-08,UKL85,0.0788425178978387,NA,NA
2023-05-08,UKL96,0.09712991752023772,NA,NA
2023-05-08,UKL107,0.10911416819715124,NA,NA
2023-05-08,WIL18,0.0554881884357122,NA,NA
2023-05-08,WIL40,0.07403543145637813,NA,NA
2023-05-08,WIL62,0.15876771896842898,NA,NA
2023-05-08,WIL84,0.09094881260488916,NA,NA
2023-05-08,WIL106,0.13759054536894552,NA,NA
2023-05-08,WIL128,0.10489763237359956,NA,NA
2023-05-08,WIL150,0.1821692909781389,NA,NA
2023-05-08,WIL172,0.1399173229698121,NA,NA
2023-05-08,WIL194,0.11476377802570976,NA,NA
2023-05-08,WIL216,0.08594094298955963,NA,NA
2023-05-08,SPR16,0.10303543308588464,NA,NA
2023-05-08,SPR42,0.07746456645605133,NA,NA
2023-05-08,SPR66,0.08655905723571777,NA,NA
2023-05-08,SPR91,0.10844882078996794,NA,NA
2023-05-08,SPR113,0.11533858269218386,NA,NA
2023-05-08,SPR145,0.07764960367848554,NA,NA
2023-05-08,SPR160,0.09835039536784015,NA,NA
2023-05-08,SPR185,0.10705905636464516,NA,NA
2023-05-08,SPR216,0.04935039310004768,NA,NA
2023-05-08,SPR245,0.03122834474083007,NA,NA
2023-05-09,UKL8,0.2861456608209085,NA,NA
2023-05-09,UKL19,0.2840944725697435,NA,NA
2023-05-09,UKL30,0.31302361976443316,NA,NA
2023-05-09,UKL41,0.23968503231138696,NA,NA
2023-05-09,UKL52,0.28944486708152956,NA,NA
2023-05-09,UKL63,0.2690708543371967,NA,NA
2023-05-09,UKL76,0.29067322963804715,NA,NA
2023-05-09,UKL85,0.2763070834903267,NA,NA
2023-05-09,UKL96,0.27847637341717096,NA,NA
2023-05-09,UKL107,0.1526574731811764,NA,NA
2023-05-09,WIL18,0.27390551379346473,NA,NA
2023-05-09,WIL40,0.32010236124354086,NA,NA
2023-05-09,WIL62,0.3435629747045322,NA,NA
2023-05-09,WIL84,0.3054527410372036,NA,NA
2023-05-09,WIL106,0.3513582484928642,NA,NA
2023-05-09,WIL128,0.3556377681221549,NA,NA
2023-05-09,WIL150,0.3229724328348956,NA,NA
2023-05-09,WIL172,0.36722438541922986,NA,NA
2023-05-09,WIL194,0.24467716066856085,NA,NA
2023-05-09,WIL216,0.27336614338431775,NA,NA
2023-05-09,SPR16,0.26602362084576464,NA,NA
2023-05-09,SPR42,0.31040944452360864,NA,NA
2023-05-09,SPR66,0.28370078154436246,NA,NA
2023-05-09,SPR91,0.29517716310155673,NA,NA
2023-05-09,SPR113,0.3261889810637226,NA,NA
2023-05-09,SPR145,0.19535826885794091,NA,NA
2023-05-09,SPR160,0.46144879709078573,NA,NA
2023-05-09,SPR185,0.187192901851624,NA,NA
2023-05-09,SPR216,0.1693661381879191,NA,NA
2023-05-09,SPR245,0.19672440731619287,NA,NA
2023-05-10,UKL8,0,NA,NA
2023-05-10,UKL19,1.023622050030729e-4,NA,NA
2023-05-10,UKL30,0,NA,NA
2023-05-10,UKL41,0,NA,NA
2023-05-10,UKL52,0,NA,NA
2023-05-10,UKL63,0,NA,NA
2023-05-10,UKL76,0,NA,NA
2023-05-10,UKL85,0,NA,NA
2023-05-10,UKL96,0,NA,NA
2023-05-10,UKL107,0,NA,NA
2023-05-10,WIL18,0.0369370077538678,NA,NA
2023-05-10,WIL40,0.06118897377975344,NA,NA
2023-05-10,WIL62,0.081177161434504,NA,NA
2023-05-10,WIL84,0.03827952728496762,NA,NA
2023-05-10,WIL106,0.07086613985497182,NA,NA
2023-05-10,WIL128,0.05218897278853289,NA,NA
2023-05-10,WIL150,0.10933070670901322,NA,NA
2023-05-10,WIL172,0.04015747956403597,NA,NA
2023-05-10,WIL194,0.1760669205132432,NA,NA
2023-05-10,WIL216,1.5748031098234257e-5,NA,NA
2023-05-10,SPR16,0.07448818739943618,NA,NA
2023-05-10,SPR42,0.02978740010674544,NA,NA
2023-05-10,SPR66,0.03146850217984418,NA,NA
2023-05-10,SPR91,0.17894881916797067,NA,NA
2023-05-10,SPR113,0.10892519800681769,NA,NA
2023-05-10,SPR145,0.0673346444377749,NA,NA
2023-05-10,SPR160,0.01040551136797807,NA,NA
2023-05-10,SPR185,0.07142913153791053,NA,NA
2023-05-10,SPR216,0.01257480246814217,NA,NA
2023-05-10,SPR245,0,NA,NA
2023-05-11,UKL8,0,NA,NA
2023-05-11,UKL19,0,NA,NA
2023-05-11,UKL30,0,NA,NA
2023-05-11,UKL41,0,NA,NA
2023-05-11,UKL52,0,NA,NA
2023-05-11,UKL63,0,NA,NA
2023-05-11,UKL76,0,NA,NA
2023-05-11,UKL85,0,NA,NA
2023-05-11,UKL96,0,NA,NA
2023-05-11,UKL107,0,NA,NA
2023-05-11,WIL18,0,NA,NA
2023-05-11,WIL40,9.52755900349204e-4,NA,NA
2023-05-11,WIL62,0.01358267711842154,NA,NA
2023-05-11,WIL84,0,NA,NA
2023-05-11,WIL106,0.00165748021264714,NA,NA
2023-05-11,WIL128,0,NA,NA
2023-05-11,WIL150,0.01413385816446439,NA,NA
2023-05-11,WIL172,0,NA,NA
2023-05-11,WIL194,0,NA,NA
2023-05-11,WIL216,0,NA,NA
2023-05-11,SPR16,0.03575984183258898,NA,NA
2023-05-11,SPR42,0.05075984113798367,NA,NA
2023-05-11,SPR66,0.03764566943401427,NA,NA
2023-05-11,SPR91,0,NA,NA
2023-05-11,SPR113,0,NA,NA
2023-05-11,SPR145,3.700787348188753e-4,NA,NA
2023-05-11,SPR160,0,NA,NA
2023-05-11,SPR185,0,NA,NA
2023-05-11,SPR216,0,NA,NA
2023-05-11,SPR245,4.724409214888267e-5,NA,NA
2023-05-12,UKL8,0,NA,NA
2023-05-12,UKL19,0,NA,NA
2023-05-12,UKL30,0,NA,NA
2023-05-12,UKL41,0,NA,NA
2023-05-12,UKL52,0,NA,NA
2023-05-12,UKL63,0,NA,NA
2023-05-12,UKL76,0,NA,NA
2023-05-12,UKL85,0,NA,NA
2023-05-12,UKL96,0,NA,NA
2023-05-12,UKL107,0,NA,NA
2023-05-12,WIL18,0,NA,NA
2023-05-12,WIL40,0,NA,NA
2023-05-12,WIL62,0,NA,NA
2023-05-12,WIL84,0,NA,NA
2023-05-12,WIL106,0,NA,NA
2023-05-12,WIL128,0,NA,NA
2023-05-12,WIL150,0,NA,NA
2023-05-12,WIL172,0,NA,NA
2023-05-12,WIL194,0,NA,NA
2023-05-12,WIL216,0,NA,NA
2023-05-12,SPR16,5.472440815230055e-4,NA,NA
2023-05-12,SPR42,0,NA,NA
2023-05-12,SPR66,0,NA,NA
2023-05-12,SPR91,0,NA,NA
2023-05-12,SPR113,0,NA,NA
2023-05-12,SPR145,0,NA,NA
2023-05-12,SPR160,0,NA,NA
2023-05-12,SPR185,0,NA,NA
2023-05-12,SPR216,0,NA,NA
2023-05-12,SPR245,0,NA,NA
2023-05-13,UKL8,0,NA,NA
2023-05-13,UKL19,0,NA,NA
2023-05-13,UKL30,0,NA,NA
2023-05-13,UKL41,0,NA,NA
2023-05-13,UKL52,0,NA,NA
2023-05-13,UKL63,0,NA,NA
2023-05-13,UKL76,0,NA,NA
2023-05-13,UKL85,0,NA,NA
2023-05-13,UKL96,0,NA,NA
2023-05-13,UKL107,0,NA,NA
2023-05-13,WIL18,0,NA,NA
2023-05-13,WIL40,0,NA,NA
2023-05-13,WIL62,0,NA,NA
2023-05-13,WIL84,0,NA,NA
2023-05-13,WIL106,0,NA,NA
2023-05-13,WIL128,0,NA,NA
2023-05-13,WIL150,0,NA,NA
2023-05-13,WIL172,0,NA,NA
2023-05-13,WIL194,0,NA,NA
2023-05-13,WIL216,0,NA,NA
2023-05-13,SPR16,0,NA,NA
2023-05-13,SPR42,0,NA,NA
2023-05-13,SPR66,0,NA,NA
2023-05-13,SPR91,0,NA,NA
2023-05-13,SPR113,0,NA,NA
2023-05-13,SPR145,0,NA,NA
2023-05-13,SPR160,0,NA,NA
2023-05-13,SPR185,0,NA,NA
2023-05-13,SPR216,0,NA,NA
2023-05-13,SPR245,0,NA,NA
2023-05-14,UKL8,0,NA,NA
2023-05-14,UKL19,0,NA,NA
2023-05-14,UKL30,0,NA,NA
2023-05-14,UKL41,0,NA,NA
2023-05-14,UKL52,0,NA,NA
2023-05-14,UKL63,0,NA,NA
2023-05-14,UKL76,0,NA,NA
2023-05-14,UKL85,0,NA,NA
2023-05-14,UKL96,0,NA,NA
2023-05-14,UKL107,0,NA,NA
2023-05-14,WIL18,0,NA,NA
2023-05-14,WIL40,0,NA,NA
2023-05-14,WIL62,0,NA,NA
2023-05-14,WIL84,0,NA,NA
2023-05-14,WIL106,0,NA,NA
2023-05-14,WIL128,0,NA,NA
2023-05-14,WIL150,0,NA,NA
2023-05-14,WIL172,0,NA,NA
2023-05-14,WIL194,0,NA,NA
2023-05-14,WIL216,0,NA,NA
2023-05-14,SPR16,0,NA,NA
2023-05-14,SPR42,0,NA,NA
2023-05-14,SPR66,0,NA,NA
2023-05-14,SPR91,0,NA,NA
2023-05-14,SPR113,0,NA,NA
2023-05-14,SPR145,0,NA,NA
2023-05-14,SPR160,0,NA,NA
2023-05-14,SPR185,0,NA,NA
2023-05-14,SPR216,0,NA,NA
2023-05-14,SPR245,0,NA,NA
2023-05-15,UKL8,0,NA,NA
2023-05-15,UKL19,0,NA,NA
2023-05-15,UKL30,0,NA,NA
2023-05-15,UKL41,0,NA,NA
2023-05-15,UKL52,0,NA,NA
2023-05-15,UKL63,0,NA,NA
2023-05-15,UKL76,0,NA,NA
2023-05-15,UKL85,0,NA,NA
2023-05-15,UKL96,0,NA,NA
2023-05-15,UKL107,0,NA,NA
2023-05-15,WIL18,0,NA,NA
2023-05-15,WIL40,0,NA,NA
2023-05-15,WIL62,0,NA,NA
2023-05-15,WIL84,0.00681102334514377,NA,NA
2023-05-15,WIL106,0,NA,NA
2023-05-15,WIL128,0,NA,NA
2023-05-15,WIL150,0,NA,NA
2023-05-15,WIL172,0,NA,NA
2023-05-15,WIL194,0,NA,NA
2023-05-15,WIL216,0,NA,NA
2023-05-15,SPR16,0,NA,NA
2023-05-15,SPR42,0,NA,NA
2023-05-15,SPR66,0,NA,NA
2023-05-15,SPR91,0,NA,NA
2023-05-15,SPR113,0,NA,NA
2023-05-15,SPR145,0,NA,NA
2023-05-15,SPR160,0,NA,NA
2023-05-15,SPR185,0,NA,NA
2023-05-15,SPR216,0,NA,NA
2023-05-15,SPR245,0,NA,NA
2023-05-16,UKL8,0.32701969146728516,NA,NA
2023-05-16,UKL19,0.3976062714584231,NA,NA
2023-05-16,UKL30,0.1175984247462956,NA,NA
2023-05-16,UKL41,0.16204330864853747,NA,NA
2023-05-16,UKL52,0.026299211922593,NA,NA
2023-05-16,UKL63,0.00975984229346898,NA,NA
2023-05-16,UKL76,0.00315354330333199,NA,NA
2023-05-16,UKL85,0.05473228420798234,NA,NA
2023-05-16,UKL96,0.03600393693278155,NA,NA
2023-05-16,UKL107,0.02789369952960277,NA,NA
2023-05-16,WIL18,0.32318501960574175,NA,NA
2023-05-16,WIL40,0.3271023682721957,NA,NA
2023-05-16,WIL62,0.22006299552016373,NA,NA
2023-05-16,WIL84,0.29594881328072137,NA,NA
2023-05-16,WIL106,0.2470590561393678,NA,NA
2023-05-16,WIL128,0.1818464496942956,NA,NA
2023-05-16,WIL150,0.20336612941711907,NA,NA
2023-05-16,WIL172,0.2451259695638822,NA,NA
2023-05-16,WIL194,0.18888582394817685,NA,NA
2023-05-16,WIL216,0.04640157297840269,NA,NA
2023-05-16,SPR16,0.17893701087771438,NA,NA
2023-05-16,SPR42,0.2156338541526494,NA,NA
2023-05-16,SPR66,0.1986653410543607,NA,NA
2023-05-16,SPR91,0.20021652612160512,NA,NA
2023-05-16,SPR113,0.1708385700315941,NA,NA
2023-05-16,SPR145,0.11214566981698584,NA,NA
2023-05-16,SPR160,0.107570867838822,NA,NA
2023-05-16,SPR185,0.1266496012529989,NA,NA
2023-05-16,SPR216,0.03445669187335518,NA,NA
2023-05-16,SPR245,0.08535433003282923,NA,NA
2023-05-17,UKL8,0,NA,NA
2023-05-17,UKL19,0,NA,NA
2023-05-17,UKL30,0,NA,NA
2023-05-17,UKL41,0,NA,NA
2023-05-17,UKL52,0,NA,NA
2023-05-17,UKL63,0,NA,NA
2023-05-17,UKL76,0,NA,NA
2023-05-17,UKL85,0,NA,NA
2023-05-17,UKL96,0,NA,NA
2023-05-17,UKL107,0,NA,NA
2023-05-17,WIL18,0,NA,NA
2023-05-17,WIL40,0,NA,NA
2023-05-17,WIL62,0,NA,NA
2023-05-17,WIL84,0,NA,NA
2023-05-17,WIL106,0,NA,NA
2023-05-17,WIL128,0,NA,NA
