date,month,day,year,day_of_water_year,leap_year_index,period,normalized_30_d_trailing_sum_UKLNI,weight_for_30_d_trailing_sum_UKLNI,normalized_30_trailing_sum_precipitation,weight_for_30_d_trailing_sum_precip,normalized_trailing_sum_31_1095_d_precip_in,weight_for_tot_31_1095_d_trailing_sum_precip,normalized_average_swe,weight_for_normalized_weighted_avg_swe,normalized_3mta_normalized_PDO_lag_0,normalized_3mta_normalized_PDO_CN34_lag_0,climate_index_used,climate_index_lag_0,weight_for_climate_index,wetness_index_v20,normalized_wetness_index_v20,trailing_2_week_mean_nwi_v20,ukl_net_inflow_smoothed
2024-12-13,12,13,2024,74,1,5,0.28416595559446445,0.7856876869999999,0.47772989867607346,0.7312782390000001,0.18747483217410524,0.6427494899999999,0.509652539663683,0.154261682,0,0,3 mta PDO,0,0.40850341500000004,0.7717383821684801,0.2897059541390421,0.3247519560023245,2.763934449899426
2024-12-14,12,14,2024,75,1,5,0.28365432923070044,0.7728241079999999,0.4569842496320884,0.745575855,0.183220171946136,0.6913183639999998,0.52057367703001,0.157107093,0,0,3 mta PDO,0,0.404216715,0.7683806132211393,0.2783952398935503,0.31496522928098536,2.555467625169731
2024-12-15,12,15,2024,76,1,6,0.28072262209668336,0.7599605630000001,0.46049731409373673,0.759873493,0.18737213248767343,0.73988725,0.600395768917488,0.159952527,0,0,3 mta PDO,0,0.39993004,0.7979268967843581,0.2735814472757504,0.3051213148068762,3.25332994465684
2024-12-16,12,16,2024,77,1,6,0.2801792698994101,0.7481928710000001,0.48375900640713415,0.76341048,0.19184207949540089,0.748132374,0.636046557706618,0.167015961,0,0,3 mta PDO,0,0.401110802,0.8286880250684207,0.2939084834802438,0.3005756698750875,3.247011189549289
2024-12-17,12,17,2024,78,1,6,0.27841730600218656,0.7364251790000002,0.5042424900535393,0.766947467,0.1757949712199677,0.756377498,0.669890262770133,0.17407939500000008,0,0,3 mta PDO,0,0.402291564,0.8413424670614497,0.2785388134450074,0.296630270088064,3.690251340257321
2024-12-18,12,18,2024,79,1,6,0.2826466953299205,0.7246574870000001,0.47263888395167336,0.770484454,0.1781286652171321,0.764622622,0.708666711112272,0.18114282900000006,0,0,3 mta PDO,0,0.403472326,0.8335540563079957,0.27374635023236715,0.2940126916577462,3.464409766980486
2024-12-19,12,19,2024,80,1,6,0.28432231381414236,0.7128897950000002,0.4803198267609865,0.7740214409999999,0.18731860766390956,0.772867746,0.734183301834532,0.18820626300000004,0,0,3 mta PDO,0,0.404653088,0.8574187261436412,0.28627994315708494,0.2929276855333129,3.281118335206038
2024-12-20,12,20,2024,81,1,6,0.28235244979121493,0.7011221030000001,0.4885139229681638,0.7775584280000001,0.1860658277983611,0.78111287,0.7116472675858,0.19526969700000002,0,0,3 mta PDO,0,0.40583385,0.8621132204569179,0.2767756078364655,0.2910315818578634,3.1328119109025443
2024-12-21,12,21,2024,82,1,6,0.2819557073787261,0.6893544110000001,0.3728803389747297,0.781095415,0.1894301972143156,0.789357994,0.680477369003628,0.202333131,0,0,3 mta PDO,0,0.407014612,0.7728338908262202,0.23256788407928655,0.28631191540057593,3.0120402475442827
2024-12-22,12,22,2024,83,1,6,0.2827848680034666,0.6775867190000001,0.29857278839033974,0.784632402,0.21346655152482968,0.7976031179999999,0.659506724302143,0.2093965650000001,0,0,3 mta PDO,0,0.408195374,0.7342411847680497,0.21527332564042914,0.2801824986553208,3.205592167643222
2024-12-23,12,23,2024,84,1,6,0.2827777136437073,0.6658190270000001,0.2682752364409681,0.788169389,0.23360212888145504,0.8058482419999999,0.677342415935196,0.21645999900000007,0,0,3 mta PDO,0,0.409376136,0.7345905149076143,0.21016985421707168,0.27334361555729997,3.205661870068151
2024-12-24,12,24,2024,85,1,6,0.27851515955777684,0.6540513350000001,0.2970156255494471,0.791706376,0.23896019836885216,0.8140933659999999,0.664235677696885,0.22352343300000005,0,0,3 mta PDO,0,0.410556898,0.7603205276756436,0.1898823835346429,0.2650971781800384,3.0433011846597484
2024-12-25,12,25,2024,86,1,6,0.26979043951223536,0.6422836430000001,0.37139178378327115,0.795243363,0.23599603191081095,0.8223384899999999,0.661696351353418,0.23058686700000003,0,0,3 mta PDO,0,0.41173766,0.815275946554311,0.19864951661546867,0.25743704701522463,4.0472786919816786
2024-12-26,12,26,2024,87,1,6,0.26940029439689905,0.630515951,0.38974235025007326,0.79878035,0.22532708301518276,0.8305836139999999,0.668637099376562,0.237650301,0,0,3 mta PDO,0,0.412918422,0.8272345046333522,0.1995981651618647,0.2497909263363054,4.188723188633016
2024-12-27,12,27,2024,88,1,6,0.2650417543150284,0.6187482590000002,0.5016753053008766,0.8023173370000001,0.22700483343510447,0.838828738,0.710613370135885,0.244713735,0,0,3 mta PDO,0,0.414099184,0.9308119489295498,0.24236013527643352,0.24640908213183335,4.912170919341807
2024-12-28,12,28,2024,89,1,6,0.259734844167568,0.6069805670000001,0.5775503136704541,0.805854324,0.2150442176059561,0.847073862,0.859655542807369,0.2517771690000001,0,0,3 mta PDO,0,0.415279946,1.0216753953728221,0.2865453350063602,0.24699123178274834,5.358181196173597
2024-12-29,12,29,2024,90,1,6,0.2578666545061983,0.5952128750000001,0.6648634459103803,0.809391311,0.21133054148576996,0.855318986,0.933887021859317,0.25884060300000006,0,0,3 mta PDO,0,0.416460708,1.1141031532430257,0.3404961945892462,0.2517708565908552,6.647315884074004
2024-12-30,12,30,2024,91,1,6,0.2699630373459166,0.583445183,0.7085922119668964,0.812928298,0.2075344699896924,0.86356411,0.951610605661222,0.26590403700000004,0,0,3 mta PDO,0,0.41764147,1.1657997161461329,0.37069687821058933,0.257255741928737,8.032552141556534
2024-12-31,12,31,2024,92,1,6,0.2960709736560823,0.5716774910000002,0.6528712059960784,0.816465285,0.20668149671624336,0.871809234,0.933253687317919,0.272967471,0,0,3 mta PDO,0,0.418822232,1.137238522812277,0.36897546648540297,0.2637155028601938,8.243472375343249
2025-01-01,1,1,2025,93,0,7,0.3183941454073355,0.5599097580000003,0.6099592231336611,0.820002186,0.20543847358611905,0.880054349,0.897517020784945,0.280030918,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.4200029460000001,1.1258497714961204,0.367735035796032,0.2704289804004556,8.045383932910768
2025-01-02,1,2,2025,94,0,7,0.3391041074867408,0.528482721,0.6012851438610518,0.7771501619999999,0.2067771158949379,0.870063622,0.911501137082765,0.3200404370000003,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.40713962400000003,1.1329383385891467,0.38667556457503477,0.27760009621602344,8.265242245965018
2025-01-03,1,3,2025,95,0,7,0.3443025981419091,0.4970556840000002,0.5741020864774071,0.7342981379999998,0.209906418992377,0.860072895,0.937387713363124,0.3600499560000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.39427630199999997,1.1250852572127474,0.3963260960385472,0.2861394168018864,16.421784526221376
2025-01-04,1,4,2025,96,0,7,0.410437608309594,0.46562864699999995,0.5931719026100396,0.6914461139999997,0.20936836338031056,0.8500821679999999,0.928722008573308,0.4000594750000004,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.3814129799999999,1.164658653600058,0.4277366103643192,0.30008004010796024,15.677544075045097
2025-01-05,1,5,2025,97,0,7,0.45409400021288454,0.4342016100000001,0.6752317399661105,0.6485940900000005,0.1973834330713757,0.840091441,0.878388744809836,0.4400689940000002,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.36854965800000006,1.2008998455342155,0.4597476855145641,0.3175424943846841,14.934232564276888
2025-01-06,1,6,2025,98,0,7,0.4865844953885179,0.4027745730000003,0.7059309933971193,0.6057420660000004,0.18617007502662575,0.830100714,0.879207118114476,0.48007851300000004,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.355686336,1.2131647311735805,0.4878281913752482,0.3373752327531253,13.829207869634493
2025-01-07,1,7,2025,99,0,7,0.5073385450644964,0.37134753600000003,0.7383161172763084,0.5628900420000003,0.18313657334111932,0.8201099869999999,0.890640446577787,0.5200880320000003,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.3428230139999999,1.2298657037781535,0.5109472604738007,0.3603084382487794,13.599553613051004
2025-01-08,1,8,2025,100,0,7,0.5235041204611458,0.3399204990000002,0.7893532692079227,0.5200380180000002,0.18075104004083473,0.81011926,0.873668616852008,0.5600975510000006,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.3299596920000001,1.236217480680973,0.5315584870087153,0.3840876504197256,12.525152681801732
2025-01-09,1,9,2025,101,0,7,0.5336356668683859,0.3084934620000004,0.8409372194310873,0.47718599400000006,0.17945928612095743,0.8001285329999999,0.833445574166583,0.6001070700000004,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.31709637,1.2211901045302076,0.5457917810780801,0.40881576584231244,11.534181609473814
2025-01-10,1,10,2025,102,0,7,0.5421999747864273,0.2770664250000001,0.8960794503095756,0.43433396999999996,0.18670072866682405,0.7901378059999999,0.801206553672777,0.6401165890000002,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.30423304799999995,1.2108765271897661,0.5596420121917193,0.4314787570505471,10.658768591089578
2025-01-11,1,11,2025,103,0,7,0.5495415851974448,0.2456393880000003,0.9299087373865412,0.39148194599999986,0.20617489924464305,0.780147079,0.786330033166447,0.6801261080000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.2913697260000001,1.2052823470487655,0.5728548980325103,0.45192944012384356,9.619936305491276
2025-01-12,1,12,2025,104,0,7,0.5546672381207448,0.21421235100000002,0.9536288841794848,0.34862992199999976,0.2164365999721014,0.7701563519999999,0.78512084611439,0.7201356269999999,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.27850640400000004,1.1934961401587505,0.5891959164869341,0.46969370597367843,8.439474818651865
2025-01-13,1,13,2025,105,0,7,0.556794965149296,0.1827853140000002,0.9135083017746648,0.30577789799999966,0.21874021899359156,0.760165625,0.790256758821748,0.7601451460000006,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.265643082,1.1577577266378591,0.5964936470947567,0.4858220466082618,7.313923859637226
2025-01-14,1,14,2025,106,0,7,0.5574744968461212,0.15135827700000037,0.8776031385824877,0.26292587400000045,0.22081346746783695,0.750174898,0.76108265531634,0.8001546650000004,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.2527797599999999,1.0989520229615966,0.5877962151799213,0.5014521000864417,6.012171125603254
2025-01-15,1,15,2025,107,0,8,0.5544638453080245,0.1199312868,0.8043750759338536,0.22007393799999964,0.23079412483489764,0.7401841570000003,0.718142371476249,0.8401641390000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.23991646899999997,1.0264357026782926,0.5838976976776071,0.5168922902208399,5.125685906783462
2025-01-16,1,16,2025,108,0,8,0.5498825890928661,0.1199426202,0.7201792366901016,0.25890029299999995,0.23797551935996783,0.7260544530000002,0.712721701062806,0.846033773,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.23521822400000003,1.0367363876783278,0.5888369180378494,0.5313323868967552,4.215885581388864
2025-01-17,1,17,2025,109,0,8,0.5421558742927429,0.1199539536,0.7075534075094823,0.29772664800000026,0.2423620485810043,0.7119247490000002,0.694469717389602,0.8519034070000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.23051997899999999,1.0482425728252607,0.5964745734832206,0.5456287067142319,3.472032915216106
2025-01-18,1,18,2025,110,0,8,0.535340735953008,0.119965287,0.6818980826186124,0.3365530029999997,0.2504135031196022,0.6977950450000001,0.690195632097685,0.8577730410000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.22582173400000005,1.0687014000846162,0.6093987149274026,0.5586045713258807,2.664992050546774
2025-01-19,1,19,2025,111,0,8,0.5246774681795586,0.1199766204,0.6738102403240811,0.375379358,0.25787995334993913,0.6836653410000002,0.672552560334854,0.863642675,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.221123489,1.08107697375809,0.5897436287591148,0.5678899958433486,2.0817365212272647
2025-01-20,1,20,2025,112,0,8,0.5129251132935947,0.1199879538,0.7000735403493825,0.4142057130000003,0.2643112106153881,0.6695356370000001,0.636868957754266,0.8695123090000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.21642524400000007,1.0901243485207577,0.594507236238617,0.5755099276193035,1.9012135183438992
2025-01-21,1,21,2025,113,0,8,0.5022722336324258,0.1199992872,0.6923492173541927,0.45303206799999973,0.26307172837214154,0.6554059330000002,0.589418110404457,0.875381943,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.21172699900000003,1.0700164017442964,0.5859151260971339,0.5808647751638274,1.9082425621213095
2025-01-22,1,22,2025,114,0,8,0.4913879743354945,0.1200106206,0.6693334016264342,0.49185842300000004,0.26360150636147783,0.6412762290000003,0.542408217376832,0.8812515770000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.20702875399999998,1.0427605464156466,0.5753578087071824,0.5839932981422893,1.752075625355228
2025-01-23,1,23,2025,115,0,8,0.48022301714058857,0.120021954,0.6896871336951578,0.5306847780000004,0.26901675974718925,0.6271465250000001,0.501424040244445,0.8871212110000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.20233050900000005,1.044541689200367,0.5532132184747144,0.5845234008134774,1.98931751654058
2025-01-24,1,24,2025,116,0,8,0.4705875390094327,0.1200332874,0.6129071584355414,0.5695111329999998,0.27785984012418824,0.6130168210000002,0.487837367621074,0.892990845,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.197632264,1.0187008422655315,0.5238986516980244,0.5819703036353564,2.2519698107101975
2025-01-25,1,25,2025,117,0,8,0.4595399660577474,0.1200446208,0.5639462128638214,0.6083374880000001,0.2861366031533748,0.5988871170000001,0.483140267604267,0.8988604790000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.19293401900000007,1.010893375544265,0.5154476218247401,0.57786978390623,2.318620378200942
2025-01-26,1,26,2025,118,0,8,0.44900908211640017,0.1200559542,0.4583785913594069,0.6471638430000004,0.29942544463565596,0.5847574130000002,0.501729119180039,0.9047301130000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.18823577400000002,0.9864212606645383,0.4982693024594217,0.5713750257614076,2.879288164388367
2025-01-27,1,27,2025,119,0,8,0.4386966527472865,0.1200672876,0.36542326316280127,0.6859901979999998,0.3031763269266488,0.5706277090000003,0.475067234936316,0.910599747,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.18353752899999998,0.9156241863432175,0.4241206442832502,0.5590626684177286,2.763178364329685
2025-01-28,1,28,2025,120,0,8,0.4271563971369182,0.120078621,0.2594677600904091,0.7248165530000001,0.3077537497136982,0.5564980050000001,0.444007909267383,0.9164693810000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.17883928400000004,0.8240493265035929,0.35846344970095956,0.5426817565978027,2.295812266161678
2025-01-29,1,29,2025,121,0,8,0.41143776296305895,0.1200899544,0.17053094512770184,0.7636429079999996,0.316387505721148,0.5423683010000002,0.431728834346447,0.922339015,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.174141039,0.7557687078449312,0.3219763869260404,0.5239730915441194,2.08715722936026
2025-01-30,1,30,2025,122,0,8,0.38965085474811384,0.1201012878,0.16990835304808774,0.8024692629999999,0.3376315262785748,0.5282385970000001,0.438557236291461,0.9282086490000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.16944279400000006,0.7747310115732107,0.3160041513162881,0.5044850367782936,2.263414268616686
2025-01-31,1,31,2025,123,0,8,0.3707373727697306,0.1201126212,0.14486524206792534,0.8412956180000002,0.3484679897264245,0.5141088930000002,0.442459107614249,0.9340782830000001,0.0363815278324249,0.171036138812211,3 mta PDO,0.0363815278324249,0.16474454900000002,0.7648403253493301,0.29845815962280003,0.4831981500739779,2.165174678146449
2025-02-01,2,1,2025,124,0,9,0.35281889139968686,0.12012397599999947,0.17145080681197358,0.8801219850000002,0.35086701938408016,0.4999792239999996,0.456961446170142,0.9399479409999993,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.16004630500000006,0.8195785450396115,0.3318996714266498,0.4633767898239241,2.937362199315796
2025-02-02,2,2,2025,125,0,9,0.3408160306997158,0.1743980339999993,0.19774881818757184,0.8636767760000001,0.3451667559892074,0.46568399199999977,0.530699107146028,0.9120902919999994,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.1486144250000001,0.8948403713728986,0.39977977426386935,0.4498079430742637,3.541014438448323
2025-02-03,2,3,2025,126,0,9,0.3037853631011702,0.22867209200000005,0.2378722571366804,0.8472315670000001,0.34869590659082045,0.43138875999999904,0.597584529434869,0.8842326429999994,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.13718254499999993,0.9681296952006023,0.43473144410770265,0.4383953864934841,4.383554248114722
2025-02-04,2,4,2025,127,0,9,0.27263799557281737,0.2829461499999999,0.3763313702563817,0.8307863580000001,0.35637103551271165,0.3970935279999992,0.655138326510659,0.8563749939999994,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.12575066499999998,1.10912669021785,0.5070593140363389,0.4327628284891416,5.0572545562838425
2025-02-05,2,5,2025,128,0,9,0.2463933030032488,0.33722020799999974,0.4308313498932971,0.8143411490000001,0.3679905424466543,0.36279829599999935,0.736895327833885,0.8285173449999994,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.11431878500000003,1.19322134344107,0.5671348284373883,0.4321754727555849,6.168885247130189
2025-02-06,2,6,2025,129,0,9,0.22864827199542315,0.3914942659999996,0.41615543386085097,0.7978959400000001,0.37730328607665,0.3285030639999995,0.781331073434468,0.8006596959999994,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.10288690500000008,1.1848155529446707,0.5771706958641455,0.4338867211405442,5.964226644776499
2025-02-07,2,7,2025,130,0,9,0.21326747733752657,0.44576832399999944,0.4709281208933059,0.7814507310000001,0.38231675734355,0.29420783199999967,0.795512414411954,0.7728020469999994,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.09145502500000013,1.2025307714447915,0.6016327557708332,0.4394391571457449,5.622436743273179
2025-02-08,2,8,2025,131,0,9,0.2001900960214486,0.5000423820000002,0.48841057170747926,0.765005522,0.384568686914016,0.25991259999999894,0.84304651771231,0.7449443979999995,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.08002314499999996,1.2123937047701088,0.6172417812634418,0.4467101685342235,5.709640658749452
2025-02-09,2,9,2025,132,0,9,0.190352182013705,0.55431644,0.509142057294678,0.748560313,0.3855174418166781,0.2256173679999991,0.824691891487358,0.7170867489999995,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.06859126500000001,1.1741451050345928,0.5923173071995927,0.45342788315852145,5.2224407159290545
2025-02-10,2,10,2025,133,0,9,0.18019224226278627,0.6085904979999999,0.5200451159787725,0.732115104,0.386899109676487,0.19132213599999925,0.82808383729268,0.6892290999999995,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.05715938500000006,1.142783983480692,0.5756346680878174,0.4642503134302763,4.702981282903969
2025-02-11,2,11,2025,134,0,9,0.17109506202608843,0.6628645559999997,0.5159021200754987,0.715669895,0.3912367026876541,0.1570269039999994,0.834136541917821,0.6613714509999995,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.04572750500000011,1.1018380279428368,0.5806005663083699,0.4801172503308056,4.355855678641443
2025-02-12,2,12,2025,135,0,9,0.16434773526961702,0.7171386139999996,0.5166028198760106,0.699224686,0.3944127048228895,0.12273167199999957,0.837426400943919,0.6335138019999995,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.03429562499999994,1.0625852472025314,0.5650517518586873,0.4974797763974232,4.086167611512702
2025-02-13,2,13,2025,136,0,9,0.1600356127486062,0.7714126719999994,0.5209583586786029,0.682779477,0.39312037062510297,0.08843643999999973,0.819475913026757,0.6056561529999995,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.02286374499999999,1.0132903575017524,0.5483647661134805,0.5140769631686513,3.865562772601393
2025-02-14,2,14,2025,137,0,9,0.15905268638541947,0.8256867300000001,0.5682298531201602,0.666334268,0.3972709396143622,0.054141207999999,0.829867533054241,0.5777985039999995,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0.011431865000000041,1.0124888560188323,0.5675692269039443,0.5332991822601615,4.058735769053936
2025-02-15,2,15,2025,138,0,10,0.16174811464147398,0.879960708,0.5884429201708915,0.6498890370000003,0.39870403399393256,0.01984592264,0.817714225813526,0.5499408090000002,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,0.9823616604865042,0.5697517180944435,0.550288614165004,4.211585822400112
2025-02-16,2,16,2025,139,0,10,0.16916552016682856,0.8635364270000001,0.6198668852036102,0.6091541899999999,0.39461038095232526,0.01983972242,0.792029968144227,0.5735117900000004,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,0.9857425844066712,0.5707290024526069,0.5624992733213424,3.978587441803301
2025-02-17,2,17,2025,140,0,10,0.1774815340117079,0.8471121460000002,0.6888450896459086,0.5684193430000004,0.38616785849478075,0.019833522200000002,0.815455766308672,0.5970827710000002,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,1.0364532938072268,0.6039516621791499,0.5745864317550172,3.8168741042351098
2025-02-18,2,18,2025,141,0,10,0.18996704837891493,0.8306878650000002,0.7067891231057387,0.527684496,0.38788583553681016,0.01982732198,0.804049378511277,0.6206537520000004,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,1.0374919849615285,0.6154070685556995,0.5823255570778286,3.860721026584317
2025-02-19,2,19,2025,142,0,10,0.20420938487478743,0.8142635840000003,0.7899493645697413,0.4869496489999996,0.3854801308498876,0.01982112176,0.780159513136796,0.6442247330000002,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,1.0611845340771868,0.6089188760291898,0.5853101319058144,3.921857229605968
2025-02-20,2,20,2025,143,0,10,0.2196654589726036,0.7978393030000004,0.7949832470779306,0.4462148020000001,0.3850670139258669,0.019814921540000002,0.764183865133936,0.6677957140000004,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,1.047939811381053,0.6089955605316019,0.5875833365249185,3.972177510597689
2025-02-21,2,21,2025,144,0,10,0.23546440247074096,0.7814150220000005,0.849616058566273,0.40547995499999967,0.3846626118321506,0.01980872132,0.762753857783009,0.6913666950000001,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,1.063459990665566,0.6294513465000482,0.5895703787198624,3.8117596456088902
2025-02-22,2,22,2025,145,0,10,0.24714307391361187,0.7649907410000001,0.8605741177376329,0.36474510800000015,0.38211436631487855,0.0198025211,0.74263826799894,0.7149376760000004,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,1.0414592679958006,0.6295009577007558,0.5904460341796706,3.6807198338680713
2025-02-23,2,23,2025,146,0,10,0.24965440168569,0.7485664600000002,0.8456013212873429,0.32401026099999974,0.38057787587449227,0.019796320880000003,0.747483697781838,0.7385086570000001,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,1.020423640034431,0.6689451570532489,0.5959194520263603,3.5497038123921003
2025-02-24,2,24,2025,147,0,10,0.24785388840227507,0.7321421790000002,1,0.2832754140000002,0.3810826030540163,0.01979012066,0.7441732729959,0.7620796380000003,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,1.0394006691183215,0.6970519537643821,0.604592115288972,4.292239954304726
2025-02-25,2,25,2025,148,0,10,0.25165195072467283,0.7157178980000003,1,0.24254056699999982,0.3737463404235143,0.01978392044,0.714552085546074,0.7856506190000001,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,0.9914348283809563,0.6802365132366234,0.6117089686409901,5.153628324026775
2025-02-26,2,26,2025,149,0,10,0.256729184125747,0.6992936170000004,1,0.2018057200000003,0.3744019568818114,0.01977772022,0.689636571982693,0.8092216000000003,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,0.9468084271081322,0.6608770426868963,0.6185536322715766,5.2789526540791165
2025-02-27,2,27,2025,150,0,10,0.2616724894764726,0.6828693360000004,1,0.1610708729999999,0.3760313803153153,0.01977152,0.691254009513378,0.8327925810000005,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,0.9228649148040426,0.6581288681731674,0.6263939252758399,5.5694409020918805
2025-02-28,2,28,2025,151,0,10,0.2697988545879706,0.6664450550000001,0.9842567738860823,0.12033602600000037,0.3778535121399139,0.019765319780000002,0.678310000423678,0.8563635620000003,0.13341590143372,0.286663735820151,3 mta PDO,0.13341590143372,0,0.8865960248183332,0.6530838938417818,0.6325021157713996,6.6007020008999095
2025-03-01,3,1,2025,152,0,11,0.2832159940343343,0.6500208270000001,0.9121803487245912,0.079601064,0.378318513996688,0.019759117000000104,0.665384763258582,0.879934542,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,5.3999999971576784e-8,0.8496771081839711,0.6408919927157232,0.6375835639586339,6.842954686471065
2025-03-02,3,2,2025,153,0,11,0.2982847662298353,0.632874765,0.9072709197745112,0.07391526800000003,0.3922628792547062,0.024056483000000073,0.653054324489124,0.87852446,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.0028461770000000053,0.8395527265328441,0.639844106740768,0.642520357122074,6.886818052764436
2025-03-03,3,3,2025,154,0,11,0.31327745177230387,0.6157287030000003,0.8201280155732648,0.06822947200000007,0.40766411365822286,0.028353849000000042,0.647459725553398,0.8771143779999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.0056922999999999835,0.8294138691223955,0.6349517177737445,0.6447346468074022,7.476679082363719
2025-03-04,3,4,2025,155,0,11,0.3263657081409361,0.5985826410000001,0.7411959304484179,0.0625436760000001,0.427813905405609,0.03265121500000012,0.641073114407017,0.8757042959999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.008538423000000017,0.8187350356361395,0.6295529188809033,0.6457450646877739,7.4135647541637475
2025-03-05,3,5,2025,156,0,11,0.33561481723594566,0.581436579,0.6574666832288593,0.05685788000000003,0.4496367864482532,0.03694858100000009,0.631370502560697,0.874294214,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.011384545999999995,0.8033538357840527,0.6214940728692814,0.6466432930334947,7.22478858184536
2025-03-06,3,6,2025,157,0,11,0.3401233800732405,0.5642905169999999,0.5401075136967105,0.05117208400000006,0.46531308712513975,0.04124594700000006,0.63468662504709,0.8728841319999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.014230668999999974,0.7955368905261324,0.6214365552074207,0.6475319355103389,7.639196454313581
2025-03-07,3,7,2025,158,0,11,0.3442956314345352,0.5471444550000002,0.440236494172668,0.0454862880000001,0.46982503936542536,0.04554331300000003,0.638561391209553,0.87147405,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.017076792000000007,0.7896151213797381,0.6239066679958941,0.6471358870457565,8.363508991799938
2025-03-08,3,8,2025,159,0,11,0.34802149376378544,0.5299983930000001,0.4226440002105465,0.03980049200000002,0.4797969036584595,0.04984067900000011,0.639526825156355,0.870063968,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.019922914999999985,0.7854927818241801,0.6242676806810253,0.6467620815443471,7.28541897919265
